Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Type,Age_Group,Gender,City,State,Region,Sales_Executive,Product_ID,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount (%),Sales,Cost,Profit,Payment_Mode,Delivery_Days,Customer_Rating,Returned
ORD109750,2025-07-25,2025-08-04,C1037,Customer 38,New,18-25,Male,Hyderabad,Telangana,South,Executive 18,P1171,Sports,Cricket Bat,Cricket Bat Model 3,35755,5,10,160897.5,97516.34,63381.16,Net Banking,5,2,No
ORD109751,2025-05-21,2025-05-24,C1033,Customer 34,Returning,18-25,Female,New Delhi,Delhi,North,Executive 2,P1151,Grocery,Tea,Tea Model 7,40821,7,50,142873.5,267952.51,-125079.01,Cash,8,4,No
ORD109752,2025-04-05,2025-04-12,C1045,Customer 46,New,36-45,Male,Raipur,Chhattisgarh,West,Executive 17,P1107,Fashion,Watch,Watch Model 3,22606,6,10,122072.4,118654.49,3417.91,Net Banking,2,5,No
ORD109753,2024-05-08,2024-05-17,C1002,,Returning,18-25,Male,Bengaluru,Karnataka,South,Executive 10,P1102,Fashion,Jeans,Jeans Model 6,5325,2,40,6390,6912.02,-522.02,Cash,11,5,Yes
ORD109754,2025-01-20,2025-01-25,C1028,Customer 29,Returning,26-35,Female,Hyderabad,Telangana,South,Executive 15,P1109,Fashion,Watch,Watch Model 5,11836,4,35,30773.6,43706.87,-12933.27,UPI,1,2,No
ORD109755,2025-08-04,2025-08-08,C1034,Customer 35,Returning,18-25,Female,Bhubaneswar,Odisha,East,Executive 19,P1157,Grocery,Coffee,Coffee Model 5,5163,5,0,25815,22981.33,2833.67,Credit Card,4,5,Yes
ORD109756,2025-03-26,2025-03-27,C1008,Customer 9,Returning,18-25,Female,Ranchi,Jharkhand,East,Executive 9,P1113,Fashion,Jacket,Jacket Model 1,35714,3,10,96427.8,91201.56,5226.24,Cash,2,2,No
ORD109757,2024-01-24,2024-01-25,C1030,Customer 31,Returning,26-35,Male,Kochi,Kerala,South,Executive 18,P1045,Furniture,Chair,Chair Model 5,20785,2,35,27020.5,35106.82,-8086.32,Net Banking,4,5,No
ORD109758,2024-07-22,2024-07-26,C1026,Customer 27,New,46-60,Female,Kochi,Kerala,South,Executive 16,P1065,Furniture,Cabinet,Cabinet Model 1,34591,9,35,202357.35,169243.98,33113.37,Net Banking,8,3,No
ORD109759,2024-04-07,2024-04-11,C1036,Customer 37,Returning,46-60,Male,Nagpur,Maharashtra,West,Executive 3,P1086,Fashion,Shirt,Shirt Model 6,19070,9,30,120141,114422.75,5718.25,Net Banking,10,2,No
ORD109760,2025-12-14,2025-12-16,C1038,Customer 39,New,26-35,Female,Visakhapatnam,Andhra Pradesh,South,Executive 3,P1146,Grocery,Tea,Tea Model 2,19519,1,15,16591.15,17728.94,-1137.79,Credit Card,4,1,Yes
ORD109761,2025-01-21,2025-01-24,C1044,Customer 45,New,36-45,Male,Raipur,Chhattisgarh,West,Executive 14,P1115,Fashion,Jacket,Jacket Model 3,10765,8,10,77508,64660.86,12847.14,UPI,1,1,No
ORD109762,2024-05-23,2024-05-30,C1010,Customer 11,Returning,18-25,Male,Hyderabad,Telangana,South,Executive 12,P1133,Grocery,Oil,Oil Model 5,22959,8,10,165304.8,121026.78,44278.02,Cash,8,5,Yes
ORD109763,2025-06-29,2025-07-02,C1000,Customer 1,New,18-25,Female,Lucknow,Uttar Pradesh,North,Executive 9,P1082,Fashion,Shirt,Shirt Model 2,47920,3,0,143760,82823.51,60936.49,UPI,5,5,No
ORD109764,2024-06-26,2024-07-01,C1049,Customer 50,Returning,46-60,Female,Guwahati,Assam,East,Executive 3,P1184,Sports,Yoga Mat,Yoga Mat Model 8,46146,6,50,138438,237021.58,-98583.58,Net Banking,9,5,Yes
ORD109765,2025-09-02,2025-09-07,C1030,Customer 31,New,46-60,Female,Ahmedabad,Gujarat,West,Executive 15,P1128,Grocery,Rice,Rice Model 8,1906,6,10,10292.4,9015.95,1276.45,Net Banking,4,4,Yes
ORD109766,2024-08-05,2024-08-15,C1016,Customer 17,New,26-35,Female,Panaji,Goa,West,Executive 17,P1168,Sports,Football,Football Model 8,24832,5,10,111744,73179.49,38564.51,UPI,6,5,Yes
ORD109767,2025-09-09,2025-09-12,C1023,Customer 24,New,18-25,Female,Kochi,Kerala,South,Executive 4,P1013,Electronics,Mobile,Mobile Model 5,10141,1,35,6591.65,5084.92,1506.73,Credit Card,3,4,No
ORD109768,2024-08-17,2024-08-25,C1021,Customer 22,Returning,46-60,Female,Raipur,Chhattisgarh,West,Executive 13,P1127,Grocery,Rice,Rice Model 7,49220,10,40,295320,362578.14,-67258.14,Cash,10,4,Yes
ORD109769,2025-10-17,2025-10-18,C1029,Customer 30,Returning,36-45,Male,Pune,Maharashtra,West,Executive 16,P1156,Grocery,Coffee,Coffee Model 4,21519,8,10,154936.8,91707.25,63229.55,Net Banking,4,1,Yes
ORD109770,2025-03-25,2025-03-29,C1047,Customer 48,New,36-45,Male,Pune,Maharashtra,West,Executive 9,P1162,Sports,Football,Football Model 2,14366,4,25,43098,39624.1,3473.9,Net Banking,1,4,Yes
ORD109771,2024-08-09,2024-08-15,C1018,Customer 19,Returning,26-35,Male,Hyderabad,Telangana,South,Executive 4,P1122,Grocery,Rice,Rice Model 2,37294,9,40,201387.6,197488.02,3899.58,Credit Card,8,2,No
ORD109772,2024-08-29,2024-08-31,C1049,Customer 50,Returning,26-35,Male,Kochi,Kerala,South,Executive 10,P1090,Fashion,Shoes,Shoes Model 2,24100,5,40,72300,110681.87,-38381.87,Cash,5,4,No
ORD109773,2024-07-20,2024-07-26,C1002,Customer 3,Returning,26-35,Female,Ludhiana,Punjab,North,Executive 4,P1010,Electronics,Mobile,Mobile Model 2,12902,9,40,69670.8,61191.4,8479.4,Credit Card,5,4,No
ORD109774,2025-01-25,2025-01-31,C1039,Customer 40,New,18-25,Female,New Delhi,Delhi,North,Executive 18,P1137,Grocery,Snacks,Snacks Model 1,30597,6,50,91791,162722.49,-70931.49,Cash,11,3,Yes
ORD109775,2024-06-19,2024-06-23,C1034,Customer 35,Returning,26-35,Female,Ranchi,Jharkhand,East,Executive 14,P1004,Electronics,Laptop,Laptop Model 4,19651,9,15,150330.15,140383.81,9946.34,Credit Card,5,4,Yes
ORD109776,2025-04-01,2025-04-04,C1033,Customer 34,Returning,46-60,Female,Mumbai,Maharashtra,West,Executive 3,P1183,Sports,Yoga Mat,Yoga Mat Model 7,18717,3,,36498.15,36494.12,4.03,Credit Card,3,4,No
ORD109777,2024-05-06,2024-05-08,C1044,Customer 45,New,26-35,Female,Raipur,Chhattisgarh,West,Executive 19,P1124,Grocery,Rice,Rice Model 4,33859,8,20,216697.6,170469.09,46228.51,UPI,3,4,Yes
ORD109778,2024-11-22,2024-11-28,C1035,Customer 36,New,26-35,Male,Ludhiana,Punjab,North,Executive 19,P1009,Electronics,Mobile,Mobile Model 1,16158,7,50,56553,89088.09,-32535.09,Credit Card,1,3,Yes
ORD109779,2025-11-17,2025-11-21,C1041,Customer 42,Returning,18-25,Male,Panaji,Goa,West,Executive 13,P1032,Electronics,Monitor,Monitor Model 8,30916,7,35,140667.8,164056.89,-23389.09,Credit Card,3,1,Yes
ORD109780,2024-10-24,2024-10-30,C1031,Customer 32,Returning,18-25,Female,Lucknow,Uttar Pradesh,North,Executive 2,P1036,Electronics,Keyboard,Keyboard Model 4,19136,7,0,133952,109370.63,24581.37,Cash,7,1,Yes
ORD109781,2024-01-27,2024-01-31,C1049,Customer 50,Returning,36-45,Male,Ludhiana,Punjab,North,Executive 20,P1028,Electronics,Monitor,Monitor Model 4,17436,1,20,13948.8,14127.61,-178.81,Credit Card,12,4,No
ORD109782,2024-09-21,2024-10-01,C1004,Customer 5,Returning,36-45,Female,Jaipur,Rajasthan,North,Executive 18,P1196,Sports,Dumbbell,Dumbbell Model 4,38323,4,,153292,128683.94,24608.06,UPI,10,3,No
ORD109783,2024-01-07,2024-01-16,C1043,Customer 44,New,36-45,Male,Mysuru,Karnataka,South,Executive 20,P1038,Electronics,Keyboard,Keyboard Model 6,48593,10,30,340151,281377.12,58773.88,Net Banking,9,5,Yes
ORD109784,2025-10-14,2025-10-16,C1005,Customer 6,New,36-45,Female,Guwahati,Assam,East,Executive 11,P1174,Sports,Cricket Bat,Cricket Bat Model 6,5529,5,0,27645,18727.59,8917.41,Credit Card,3,3,No
ORD109785,2025-04-11,2025-04-21,C1048,Customer 49,Returning,18-25,Female,Coimbatore,Tamil Nadu,South,Executive 6,P1091,Fashion,Shoes,Shoes Model 3,34246,9,5,292803.3,271122.2,21681.1,UPI,12,2,No
ORD109786,2025-12-26,2025-12-29,C1022,Customer 23,Returning,46-60,Female,Ranchi,Jharkhand,East,Executive 20,P1152,Grocery,Tea,Tea Model 8,30719,7,10,193529.7,199310.6,-5780.9,Cash,5,1,Yes
ORD109787,2024-09-03,2024-09-09,C1036,Customer 37,New,46-60,Female,Ranchi,Jharkhand,East,Executive 11,P1109,Fashion,Watch,Watch Model 5,16171,9,40,87323.4,137585.74,-50262.34,Credit Card,10,2,Yes
ORD109788,2024-09-24,2024-10-01,C1017,Customer 18,Returning,36-45,Male,Raipur,Chhattisgarh,West,Executive 13,P1007,Electronics,Laptop,Laptop Model 7,3229,7,25,16952.25,11696.67,5255.58,Net Banking,11,5,Yes
ORD109789,2025-09-29,2025-10-01,C1014,Customer 15,New,26-35,Male,Nagpur,Maharashtra,West,Executive 3,P1058,Furniture,Sofa,Sofa Model 2,11720,10,35,76180,65167.37,11012.63,Credit Card,7,2,Yes
ORD109790,2025-03-10,2025-03-16,C1019,Customer 20,New,46-60,Male,Jaipur,Rajasthan,North,Executive 18,P1047,Furniture,Chair,Chair Model 7,15358,6,35,59896.2,75639.57,-15743.37,Cash,2,1,No
ORD109791,2025-09-19,2025-09-27,C1019,Customer 20,New,26-35,Female,Raipur,Chhattisgarh,West,Executive 8,P1081,Fashion,Shirt,Shirt Model 1,8394,7,30,41130.6,53539.89,-12409.29,Net Banking,7,2,No
ORD109792,2025-01-29,2025-01-30,C1048,Customer 49,Returning,26-35,Female,Guwahati,Assam,East,Executive 19,P1125,Grocery,Rice,Rice Model 5,15016,7,5,99856.4,95947.66,3908.74,Cash,6,5,No
ORD109793,2024-12-13,2024-12-15,C1034,Customer 35,Returning,26-35,Female,Lucknow,Uttar Pradesh,North,Executive 20,P1023,Electronics,Headphones,Headphones Model 7,23607,8,50,94428,99543.74,-5115.74,UPI,6,5,Yes
ORD109794,2025-10-16,2025-10-24,C1005,Customer 6,New,36-45,Male,Coimbatore,Tamil Nadu,South,Executive 4,P1056,Furniture,Table,Table Model 8,7851,1,5,7458.45,7104.57,353.88,Cash,1,3,No
ORD109795,2024-10-03,2024-10-11,C1024,Customer 25,New,26-35,Female,Nagpur,Maharashtra,West,Executive 11,P1165,Sports,Football,Football Model 5,21457,2,50,21457,37124.44,-15667.44,UPI,4,4,Yes
ORD109796,2024-01-20,2024-01-24,C1010,Customer 11,New,18-25,Male,Jaipur,Rajasthan,North,Executive 17,P1020,Electronics,Headphones,Headphones Model 4,26442,4,50,52884,87708.48,-34824.48,Net Banking,11,2,No
ORD109797,2025-08-01,2025-08-05,C1011,Customer 12,New,18-25,Male,Raipur,Chhattisgarh,West,Executive 3,P1042,Furniture,Chair,Chair Model 2,20891,7,20,116989.6,76769.53,40220.07,UPI,9,1,Yes
ORD109798,2024-04-06,2024-04-11,C1046,Customer 47,New,46-60,Female,Raipur,Chhattisgarh,West,Executive 12,P1128,Grocery,Rice,Rice Model 8,15243,10,30,106701,127013.11,-20312.11,Net Banking,10,1,No
ORD109799,2025-09-16,2025-09-22,C1044,Customer 45,Returning,26-35,Male,Bhubaneswar,Odisha,East,Executive 20,P1043,Furniture,Chair,Chair Model 3,23792,8,25,142752,173185.04,-30433.04,UPI,5,1,Yes
ORD109800,2024-04-17,2024-04-23,C1001,Customer 2,New,46-60,Female,Kochi,Kerala,South,Executive 15,P1068,Furniture,Cabinet,Cabinet Model 4,28873,1,5,27429.35,25193.12,2236.23,UPI,10,2,Yes
ORD109801,2025-02-03,2025-02-10,C1016,Customer 17,Returning,26-35,Male,Kolkata,West Bengal,East,Executive 13,P1178,Sports,Yoga Mat,Yoga Mat Model 2,23517,5,50,58792.5,65232.79,-6440.29,Cash,9,4,Yes
ORD109802,2024-05-12,2024-05-22,C1010,Customer 11,New,26-35,Female,Patna,Bihar,East,Executive 6,P1078,Furniture,Bed,Bed Model 6,20416,2,50,20416,36135.38,-15719.38,Cash,9,4,Yes
ORD109803,2025-07-15,2025-07-17,C1007,Customer 8,Returning,36-45,Female,Ranchi,Jharkhand,East,Executive 6,P1145,Grocery,Tea,Tea Model 1,46835,1,5,44493.25,33768.42,10724.83,Credit Card,1,4,Yes
ORD109804,2025-11-10,2025-11-13,C1028,Customer 29,New,36-45,Male,Ahmedabad,Gujarat,West,Executive 3,P1166,Sports,Football,Football Model 6,44018,2,5,83634.2,82636.82,997.38,UPI,7,1,Yes
ORD109805,2024-09-03,2024-09-13,C1000,Customer 1,Returning,36-45,Female,Mysuru,Karnataka,South,Executive 19,P1030,Electronics,Monitor,Monitor Model 6,18966,6,50,56898,96354.79,-39456.79,Cash,9,4,No
ORD109806,2025-06-29,2025-07-01,C1043,Customer 44,Returning,26-35,Female,Bhubaneswar,Odisha,East,Executive 9,P1015,Electronics,Mobile,Mobile Model 7,27581,4,35,71710.6,56087.66,15622.94,Cash,1,5,No
ORD109807,2025-06-23,2025-06-24,C1040,Customer 41,Returning,46-60,Male,New Delhi,Delhi,North,Executive 19,P1020,Electronics,Headphones,Headphones Model 4,5491,10,25,41182.5,48370.58,-7188.08,Cash,7,5,No
ORD109808,2025-08-22,2025-08-30,C1038,Customer 39,Returning,18-25,Male,Lucknow,Uttar Pradesh,North,Executive 7,P1101,Fashion,Jeans,Jeans Model 5,15804,4,0,63216,44110.06,19105.94,Cash,7,1,Yes
ORD109809,2024-03-22,2024-03-26,C1022,Customer 23,Returning,36-45,Female,Bhopal,Madhya Pradesh,West,Executive 6,P1154,Grocery,Coffee,Coffee Model 2,33349,7,0,233443,211244.44,22198.56,Cash,3,5,Yes
ORD109810,2025-06-01,2025-06-06,C1039,Customer 40,New,18-25,Male,Panaji,Goa,West,Executive 4,P1143,Grocery,Snacks,Snacks Model 7,22244,4,50,44488,48864.69,-4376.69,Cash,12,4,Yes
ORD109811,2024-01-09,2024-01-11,C1012,Customer 13,New,36-45,Female,Bhubaneswar,Odisha,East,Executive 3,P1101,Fashion,Jeans,Jeans Model 5,2473,7,40,10386.6,9273.56,1113.04,Net Banking,11,3,Yes
ORD109812,2025-11-06,2025-11-15,C1017,Customer 18,Returning,36-45,Male,Gurugram,Haryana,North,Executive 5,P1082,Fashion,Shirt,Shirt Model 2,10548,2,35,13712.4,16367.04,-2654.64,Net Banking,10,2,No
ORD109813,2025-03-24,2025-03-26,C1024,Customer 25,Returning,36-45,Male,Ahmedabad,Gujarat,West,Executive 5,P1155,Grocery,Coffee,Coffee Model 3,14419,3,10,38931.3,28847.49,10083.81,UPI,10,1,No
ORD109814,2025-05-06,2025-05-07,C1021,Customer 22,Returning,46-60,Male,Hyderabad,Telangana,South,Executive 8,P1042,Furniture,Chair,Chair Model 2,424,3,30,890.4,777.23,113.17,Net Banking,2,4,No
ORD109815,2024-07-28,2024-08-03,C1036,Customer 37,New,18-25,Female,Gurugram,Haryana,North,Executive 5,P1062,Furniture,Sofa,Sofa Model 6,25883,8,50,103532,147273.59,-43741.59,Net Banking,9,2,Yes
ORD109816,2024-09-12,2024-09-16,C1011,Customer 12,Returning,36-45,Female,Ahmedabad,Gujarat,West,Executive 19,P1099,Fashion,Jeans,Jeans Model 3,28341,5,35,92108.25,102442.91,-10334.66,Cash,9,2,Yes
ORD109817,2025-05-25,2025-06-04,C1024,Customer 25,New,46-60,Female,Noida,Uttar Pradesh,North,Executive 11,P1104,Fashion,Jeans,Jeans Model 8,1884,5,20,7536,6033.24,1502.76,Net Banking,4,3,Yes
ORD109818,2024-01-14,2024-01-20,C1045,Customer 46,Returning,46-60,Female,Kochi,Kerala,South,Executive 18,P1021,Electronics,Headphones,Headphones Model 5,477,2,5,906.3,875.61,30.69,Cash,5,2,Yes
ORD109819,2024-06-17,2024-06-26,C1047,Customer 48,New,18-25,Female,Jaipur,Rajasthan,North,Executive 6,P1074,Furniture,Bed,Bed Model 2,25984,5,50,64960,109904.3,-44944.3,Net Banking,5,4,Yes
ORD109820,2024-03-19,2024-03-23,C1031,Customer 32,New,36-45,Female,Bhubaneswar,Odisha,East,Executive 14,P1144,Grocery,Snacks,Snacks Model 8,41095,1,30,28766.5,34357.76,-5591.26,Cash,5,2,Yes
ORD109821,2024-03-21,2024-03-23,C1049,Customer 50,New,26-35,Female,Nagpur,Maharashtra,West,Executive 10,P1046,Furniture,Chair,Chair Model 6,49040,2,25,73560,50894.26,22665.74,UPI,9,1,No
ORD109822,2024-10-15,2024-10-22,C1013,Customer 14,New,18-25,Female,Gurugram,Haryana,North,Executive 4,P1045,Furniture,Chair,Chair Model 5,33082,8,35,172026.4,182910.57,-10884.17,Credit Card,2,1,Yes
ORD109823,2024-01-03,2024-01-10,C1026,Customer 27,Returning,18-25,Female,Panaji,Goa,West,Executive 13,P1069,Furniture,Cabinet,Cabinet Model 5,42366,10,15,360111,334942.19,25168.81,Cash,3,5,Yes
ORD109824,2024-07-19,2024-07-20,C1021,Customer 22,Returning,36-45,Female,Kolkata,West Bengal,East,Executive 13,P1019,Electronics,Headphones,Headphones Model 3,46040,7,5,306166,254273.38,51892.62,Net Banking,5,3,Yes
ORD109825,2025-07-08,2025-07-11,C1039,Customer 40,New,36-45,Female,New Delhi,Delhi,North,Executive 6,P1042,Furniture,Chair,Chair Model 2,4667,6,50,14001,19942.18,-5941.18,Net Banking,6,2,No
ORD109826,2025-02-03,2025-02-08,C1022,Customer 23,New,36-45,Female,Mysuru,Karnataka,South,Executive 18,P1187,Sports,Tennis Racket,Tennis Racket Model 3,1853,3,30,3891.3,3152.12,739.18,Net Banking,6,5,No
ORD109827,2025-08-27,2025-09-01,C1032,Customer 33,Returning,46-60,Male,Coimbatore,Tamil Nadu,South,Executive 2,P1189,Sports,Tennis Racket,Tennis Racket Model 5,38021,9,40,205313.4,283607.37,-78293.97,Cash,11,3,Yes
ORD109828,2024-05-29,2024-06-02,C1016,Customer 17,Returning,26-35,Male,Kochi,Kerala,South,Executive 10,P1099,Fashion,Jeans,Jeans Model 3,25520,5,0,127600,105194.34,22405.66,Cash,9,5,No
ORD109829,2025-10-01,2025-10-11,C1003,Customer 4,New,36-45,Male,Bhubaneswar,Odisha,East,Executive 1,P1169,Sports,Cricket Bat,Cricket Bat Model 1,31782,1,50,15891,17111,-1220,Cash,11,4,No
ORD109830,2024-04-17,2024-04-22,C1004,Customer 5,New,18-25,Male,Kochi,Kerala,South,Executive 3,P1140,Grocery,Snacks,Snacks Model 4,43984,4,35,114358.4,124067.4,-9709,Credit Card,9,4,No
ORD109831,2024-12-14,2024-12-16,C1034,Customer 35,New,18-25,Male,Ludhiana,Punjab,North,Executive 16,P1125,Grocery,Rice,Rice Model 5,20452,5,25,76695,76933.72,-238.72,Credit Card,6,5,No
ORD109832,2024-06-07,2024-06-13,C1049,Customer 50,New,18-25,Female,Ludhiana,Punjab,North,Executive 8,P1080,Furniture,Bed,Bed Model 8,24807,1,40,14884.2,15053.6,-169.4,Net Banking,12,4,No
ORD109833,2025-10-03,2025-10-04,C1023,Customer 24,Returning,46-60,Female,Panaji,Goa,West,Executive 1,P1064,Furniture,Sofa,Sofa Model 8,1429,4,15,4858.6,3988.26,870.34,Net Banking,12,2,Yes
ORD109834,2024-01-09,2024-01-13,C1021,Customer 22,Returning,46-60,Male,Raipur,Chhattisgarh,West,Executive 10,P1029,Electronics,Monitor,Monitor Model 5,1417,3,15,3613.35,3666.21,-52.86,Cash,1,3,Yes
ORD109835,2024-11-01,2024-11-05,C1010,Customer 11,New,46-60,Female,Kochi,Kerala,South,Executive 20,P1117,Fashion,Jacket,Jacket Model 5,49769,4,25,149307,126712.89,22594.11,Credit Card,11,2,Yes
ORD109836,2024-10-16,2024-10-24,C1028,Customer 29,Returning,36-45,Female,Jaipur,Rajasthan,North,Executive 6,P1120,Fashion,Jacket,Jacket Model 8,19975,7,0,139825,92000.41,47824.59,UPI,5,3,Yes
ORD109837,2024-08-12,2024-08-20,C1024,Customer 25,New,46-60,Female,Kochi,Kerala,South,Executive 2,P1130,Grocery,Oil,Oil Model 2,8582,7,35,39048.1,44530.18,-5482.08,Cash,8,2,No
ORD109838,2024-02-18,2024-02-21,C1042,Customer 43,New,36-45,Female,Kochi,Kerala,South,Executive 5,P1183,Sports,Yoga Mat,Yoga Mat Model 7,25375,2,40,30450,47438.48,-16988.48,Credit Card,1,3,Yes
ORD109839,2025-05-02,2025-05-09,C1037,Customer 38,Returning,46-60,Male,Jaipur,Rajasthan,North,Executive 4,P1172,Sports,Cricket Bat,Cricket Bat Model 4,876,3,25,1971,2284.21,-313.21,UPI,11,4,Yes
ORD109840,2025-02-27,2025-03-02,C1025,Customer 26,Returning,46-60,Male,Guwahati,Assam,East,Executive 4,P1106,Fashion,Watch,Watch Model 2,5940,2,5,11286,11244.8,41.2,Net Banking,6,2,Yes
ORD109841,2024-07-18,2024-07-22,C1045,Customer 46,New,26-35,Male,Patna,Bihar,East,Executive 13,P1003,Electronics,Laptop,Laptop Model 3,6360,8,10,45792,47622.41,-1830.41,Cash,6,3,No
ORD109842,2024-06-01,2024-06-09,C1034,Customer 35,Returning,46-60,Female,Patna,Bihar,East,Executive 17,P1075,Furniture,Bed,Bed Model 3,32403,8,40,155534.4,199625.49,-44091.09,UPI,9,3,Yes
ORD109843,2024-09-11,2024-09-13,C1029,Customer 30,Returning,36-45,Male,Jaipur,Rajasthan,North,Executive 12,P1131,Grocery,Oil,Oil Model 3,11258,7,50,39403,72536.71,-33133.71,Net Banking,3,2,No
ORD109844,2025-02-01,2025-02-07,C1002,Customer 3,New,36-45,Male,Kolkata,West Bengal,East,Executive 6,P1038,Electronics,Keyboard,Keyboard Model 6,31268,7,,175100.8,206656.75,-31555.95,UPI,7,3,Yes
ORD109845,2025-13-45,2024-11-12,C1039,Customer 40,New,26-35,Female,Kolkata,West Bengal,East,Executive 1,P1101,Fashion,Jeans,Jeans Model 5,8158,2,10,14684.4,10570.22,4114.18,Net Banking,11,3,Yes
ORD109846,2025-02-17,2025-02-25,C1018,Customer 19,New,46-60,Female,Ludhiana,Punjab,North,Executive 4,P1105,Fashion,Watch,Watch Model 1,7421,2,15,12615.7,9058.47,3557.23,Cash,7,5,No
ORD109847,2025-11-03,2025-11-10,C1036,Customer 37,Returning,36-45,Male,Bhubaneswar,Odisha,East,Executive 15,P1100,Fashion,Jeans,Jeans Model 4,15526,3,30,32604.6,29304.83,3299.77,Credit Card,4,1,No
ORD109848,2025-11-28,2025-12-01,C1022,Customer 23,New,36-45,Male,Bhopal,Madhya Pradesh,West,Executive 1,P1143,Grocery,Snacks,Snacks Model 7,22283,10,40,133698,163369.75,-29671.75,UPI,11,2,Yes
ORD109849,2025-11-17,2025-11-25,C1015,Customer 16,Returning,18-25,Male,Mumbai,Maharashtra,West,Executive 13,P1095,Fashion,Shoes,Shoes Model 7,38925,7,40,163485,154677.78,8807.22,Credit Card,12,3,No
ORD109850,2024-08-27,2024-08-29,C1017,Customer 18,New,36-45,Female,Raipur,Chhattisgarh,West,Executive 1,P1007,Electronics,Laptop,Laptop Model 7,38602,3,35,75273.9,77707.13,-2433.23,UPI,5,4,No
ORD109851,2025-02-20,2025-02-23,C1009,Customer 10,Returning,36-45,Male,New Delhi,Delhi,North,Executive 10,P1195,Sports,Dumbbell,Dumbbell Model 3,15440,4,10,55584,37218.83,18365.17,Cash,5,3,No
ORD109852,2024-10-22,2024-10-31,C1049,Customer 50,New,46-60,Female,Mysuru,Karnataka,South,Executive 17,P1127,Grocery,Rice,Rice Model 7,32933,2,10,59279.4,60986.65,-1707.25,Net Banking,11,2,No
ORD109853,2025-10-10,2025-10-13,C1028,Customer 29,New,18-25,Male,Gurugram,Haryana,North,Executive 3,P1148,Grocery,Tea,Tea Model 4,34205,9,20,246276,264937.54,-18661.54,Credit Card,12,3,Yes
ORD109854,2025-05-26,2025-06-04,C1007,Customer 8,New,36-45,Male,Chennai,Tamil Nadu,South,Executive 1,P1134,Grocery,Oil,Oil Model 6,16178,10,20,129424,84499.72,44924.28,Credit Card,9,3,Yes
ORD109855,2024-11-19,2024-11-26,C1024,Customer 25,Returning,26-35,Male,Jaipur,Rajasthan,North,Executive 13,P1079,Furniture,Bed,Bed Model 7,19371,9,50,87169.5,88964.47,-1794.97,Credit Card,10,3,No
ORD109856,2025-05-03,2025-05-07,C1023,Customer 24,Returning,18-25,Male,Bhubaneswar,Odisha,East,Executive 10,P1198,Sports,Dumbbell,Dumbbell Model 6,47095,5,25,176606.25,172476.74,4129.51,UPI,12,3,No
ORD109857,2024-10-17,2024-10-19,C1029,Customer 30,New,36-45,Female,Pune,Maharashtra,West,Executive 17,P1045,Furniture,Chair,Chair Model 5,47754,10,10,429786,254545.01,175240.99,Cash,11,3,No
ORD109858,2025-05-16,2025-05-23,C1049,Customer 50,Returning,46-60,Female,Lucknow,Uttar Pradesh,North,Executive 2,P1084,Fashion,Shirt,Shirt Model 4,23277,1,50,11638.5,21259.54,-9621.04,Credit Card,3,1,Yes
ORD109859,2025-06-29,2025-07-06,C1001,Customer 2,Returning,46-60,Male,Coimbatore,Tamil Nadu,South,Executive 10,P1173,Sports,Cricket Bat,Cricket Bat Model 5,40374,6,50,121122,142036.83,-20914.83,Credit Card,9,3,Yes
ORD109860,2025-07-24,2025-08-03,C1037,Customer 38,New,36-45,Male,Raipur,Chhattisgarh,West,Executive 4,P1113,Fashion,Jacket,Jacket Model 1,26761,6,10,144509.4,128602.28,15907.12,Cash,6,1,No
ORD109861,2025-10-24,2025-10-25,C1036,Customer 37,Returning,26-35,Male,Bengaluru,Karnataka,South,Executive 13,P1166,Sports,Football,Football Model 6,12138,2,10,21848.4,15562.55,6285.85,Credit Card,10,2,Yes
ORD109862,2025-04-30,2025-05-04,C1017,Customer 18,Returning,26-35,Female,Jaipur,Rajasthan,North,Executive 14,P1037,Electronics,Keyboard,Keyboard Model 5,19132,9,0,172188,152242.91,19945.09,UPI,4,3,No
ORD109863,2025-01-28,2025-01-29,C1022,Customer 23,Returning,26-35,Female,Jaipur,Rajasthan,North,Executive 14,P1172,Sports,Cricket Bat,Cricket Bat Model 4,2139,1,20,1711.2,2027.73,-316.53,UPI,12,1,No
ORD109864,2025-01-27,2025-02-01,C1039,Customer 40,Returning,18-25,Female,Raipur,Chhattisgarh,West,Executive 2,P1034,Electronics,Keyboard,Keyboard Model 2,5092,8,30,28515.2,27097.36,1417.84,UPI,9,1,No
ORD109865,2024-12-12,2024-12-22,C1049,Customer 50,Returning,36-45,Female,Pune,Maharashtra,West,Executive 19,P1030,Electronics,Monitor,Monitor Model 6,47432,6,35,184984.8,184950.26,34.54,Credit Card,5,4,Yes
ORD109866,2024-06-14,2024-06-15,C1020,Customer 21,Returning,46-60,Female,Visakhapatnam,Andhra Pradesh,South,Executive 10,P1127,Grocery,Rice,Rice Model 7,44337,7,35,201733.35,207893.36,-6160.01,Cash,9,1,No
ORD109867,2024-07-22,2024-08-01,C1032,Customer 33,New,36-45,Female,Patna,Bihar,East,Executive 7,P1131,Grocery,Oil,Oil Model 3,35515,3,35,69254.25,85248.79,-15994.54,Credit Card,5,3,Yes
